,id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
30180,tr30181,44, Self-emp-inc,69333, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
30181,tr30182,61, Private,668362, 1st-4th,2, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
30182,tr30183,39, Private,132879, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
30183,tr30184,61, Private,181219, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, United-States, >50K
30184,tr30185,19, ?,166018, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
30185,tr30186,22, Private,120518, HS-grad,9, Widowed, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
30186,tr30187,19, Private,183532, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
30187,tr30188,45, Private,49298, Bachelors,13, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
30188,tr30189,20, Private,157332, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
30189,tr30190,37, Private,213726, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
30190,tr30191,26, Private,31143, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30191,tr30192,17, ?,256173, 10th,6, Never-married, ?, Own-child, White, Female,0,0,15, United-States, <=50K
30192,tr30193,26, Private,184872, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,55, United-States, >50K
30193,tr30194,58, Private,202652, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
30194,tr30195,61, ?,101602, Doctorate,16, Married-civ-spouse, ?, Husband, White, Male,0,0,25, United-States, >50K
30195,tr30196,64, Private,60940, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,8614,0,50, France, >50K
30196,tr30197,19, Private,292590, HS-grad,9, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,25, United-States, <=50K
30197,tr30198,36, Private,141420, Bachelors,13, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
30198,tr30199,47, Private,159389, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30199,tr30200,62, Private,254534, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30200,tr30201,36, State-gov,89508, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30201,tr30202,38, Self-emp-not-inc,238980, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
30202,tr30203,54, Private,178946, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
30203,tr30204,31, Private,204752, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
30204,tr30205,26, Private,290213, Some-college,10, Separated, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
30205,tr30206,50, Private,102615, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
30206,tr30207,41, Private,291965, Some-college,10, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
30207,tr30208,52, Local-gov,175339, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
30208,tr30209,28, Private,90547, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,23, United-States, <=50K
30209,tr30210,23, ?,449101, HS-grad,9, Married-civ-spouse, ?, Own-child, White, Female,0,0,30, United-States, <=50K
30210,tr30211,46, Self-emp-not-inc,101722, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3137,0,40, United-States, <=50K
30211,tr30212,32, ?,981628, HS-grad,9, Divorced, ?, Unmarried, Black, Male,0,0,40, United-States, <=50K
30212,tr30213,59, ?,147989, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,35, United-States, <=50K
30213,tr30214,30, Self-emp-inc,204470, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, United-States, >50K
30214,tr30215,58, Local-gov,311409, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7688,0,30, United-States, >50K
30215,tr30216,31, Private,190027, HS-grad,9, Never-married, Other-service, Other-relative, Black, Female,0,0,40, ?, <=50K
30216,tr30217,36, Private,218015, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
30217,tr30218,31, State-gov,77634, Preschool,1, Never-married, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
30218,tr30219,52, Self-emp-not-inc,42984, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
30219,tr30220,29, Private,413297, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3411,0,70, Mexico, <=50K
30220,tr30221,48, Self-emp-not-inc,218835, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, England, <=50K
30221,tr30222,30, Private,341051, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
30222,tr30223,58, Private,252419, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
30223,tr30224,20, Federal-gov,347935, Some-college,10, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
30224,tr30225,19, Private,237848, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,3, United-States, <=50K
30225,tr30226,63, Private,174826, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30226,tr30227,51, Self-emp-not-inc,170086, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
30227,tr30228,53, Private,470368, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
30228,tr30229,54, Federal-gov,75235, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, United-States, >50K
30229,tr30230,35, ?,35854, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
30230,tr30231,26, Private,746432, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,48, United-States, <=50K
30231,tr30232,47, Self-emp-not-inc,258498, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,52, United-States, <=50K
30232,tr30233,44, Private,176063, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
30233,tr30234,80, Self-emp-not-inc,26865, 7th-8th,4, Never-married, Farming-fishing, Unmarried, White, Male,0,0,20, United-States, <=50K
30234,tr30235,55, Private,104724, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30235,tr30236,43, Private,346321, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
30236,tr30237,49, Private,402462, Bachelors,13, Married-spouse-absent, Transport-moving, Unmarried, White, Male,0,0,30, Columbia, <=50K
30237,tr30238,27, Private,153078, Prof-school,15, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30238,tr30239,42, Private,176063, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,55, United-States, >50K
30239,tr30240,39, Private,451059, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
30240,tr30241,36, ?,229533, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
30241,tr30242,32, Private,106437, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30242,tr30243,58, Local-gov,294313, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,55, United-States, <=50K
30243,tr30244,63, Private,67903, 9th,5, Separated, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30244,tr30245,49, Private,133669, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
30245,tr30246,36, Self-emp-inc,251730, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
30246,tr30247,47, Private,155664, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,55, United-States, >50K
30247,tr30248,39, Private,206520, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
30248,tr30249,33, Private,72338, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, Japan, >50K
30249,tr30250,43, Local-gov,34640, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1887,40, United-States, >50K
30250,tr30251,30, Private,236543, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,68, United-States, <=50K
30251,tr30252,39, Local-gov,43702, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,37, United-States, <=50K
30252,tr30253,44, Private,335248, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30253,tr30254,27, Private,198197, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
30254,tr30255,80, ?,281768, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,0,0,4, United-States, <=50K
30255,tr30256,31, Private,160594, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, White, Male,0,0,3, United-States, <=50K
30256,tr30257,34, Local-gov,231826, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador, <=50K
30257,tr30258,28, Private,188171, Assoc-acdm,12, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States, <=50K
30258,tr30259,55, Private,125000, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30259,tr30260,36, Private,166509, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
30260,tr30261,42, Private,402367, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,7688,0,45, United-States, >50K
30261,tr30262,67, Local-gov,204123, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
30262,tr30263,53, Self-emp-inc,220786, Some-college,10, Widowed, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
30263,tr30264,43, Private,254146, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
30264,tr30265,29, Local-gov,152461, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,42, United-States, <=50K
30265,tr30266,19, Private,223669, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
30266,tr30267,51, Private,120270, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
30267,tr30268,21, Self-emp-not-inc,304602, Assoc-voc,11, Never-married, Farming-fishing, Own-child, White, Male,0,0,98, United-States, <=50K
30268,tr30269,54, Private,24108, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
30269,tr30270,42, Self-emp-not-inc,32546, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Male,7430,0,40, United-States, >50K
30270,tr30271,41, Private,93885, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,48, United-States, <=50K
30271,tr30272,28, Private,210765, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30272,tr30273,31, Private,191276, Assoc-voc,11, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
30273,tr30274,82, Self-emp-not-inc,71438, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K
30274,tr30275,23, Private,330571, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K
30275,tr30276,40, Local-gov,138634, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30276,tr30277,35, Private,112264, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
30277,tr30278,24, Private,205865, HS-grad,9, Never-married, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
30278,tr30279,21, Private,224640, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
30279,tr30280,27, Private,180758, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
30280,tr30281,29, ?,499935, Assoc-voc,11, Never-married, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
30281,tr30282,40, Self-emp-not-inc,107762, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
30282,tr30283,17, Private,214787, 12th,8, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
30283,tr30284,27, Private,211032, 1st-4th,2, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
30284,tr30285,34, Private,208353, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
30285,tr30286,18, Private,157273, 10th,6, Never-married, Other-service, Other-relative, Black, Male,0,0,15, United-States, <=50K
30286,tr30287,39, Private,75891, Bachelors,13, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
30287,tr30288,34, Self-emp-inc,177675, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
30288,tr30289,44, Private,182370, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30289,tr30290,18, ?,200525, 11th,7, Never-married, ?, Own-child, White, Female,0,0,25, United-States, <=50K
30290,tr30291,39, Private,174242, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
30291,tr30292,28, Private,95566, 1st-4th,2, Married-spouse-absent, Other-service, Own-child, Other, Female,0,0,35, Dominican-Republic, <=50K
30292,tr30293,30, Private,30290, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
30293,tr30294,60, Private,240951, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
30294,tr30295,58, Private,183810, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
30295,tr30296,49, Private,94342, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
30296,tr30297,61, Self-emp-inc,148577, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
30297,tr30298,27, Private,103634, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
30298,tr30299,59, Self-emp-not-inc,83542, Assoc-acdm,12, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
30299,tr30300,52, Federal-gov,76131, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
30300,tr30301,42, Federal-gov,262402, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
30301,tr30302,27, Private,198286, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,34, United-States, <=50K
30302,tr30303,41, Self-emp-inc,145441, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
30303,tr30304,35, ?,273558, Some-college,10, Never-married, ?, Not-in-family, Black, Male,0,0,30, United-States, <=50K
30304,tr30305,50, Local-gov,117496, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,24, United-States, <=50K
30305,tr30306,36, Private,128876, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30306,tr30307,21, Private,199698, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,45, United-States, <=50K
30307,tr30308,38, Private,65390, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
30308,tr30309,46, Private,128645, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30309,tr30310,59, Private,53481, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
